ReceiveTimeDiff,ProcessingTimeDiff,DobotMoveTimeDiff,EndTimeDiff,rec2,rec3,poshapX,poshapY,poshapZ,DobotMoveX,DobotMoveY,DobotMoveZ
10.851403150008991,10.951806291996036,11.05207357899053,11.052125571994111,10.851430279028136,10.95180243899813,0.0,0.0,0.0
0.0009007939952425659,0.10125148697989061,0.201592591998633,0.20163942797807977,0.0009066799539141357,0.1012497569900006,-0.784472,-0.134143,0.476631
0.0011107340105809271,0.10145906003890559,0.20172934798756614,0.2017715279944241,0.0011162690352648497,0.10145736701088026,-0.686241,-0.174143,0.581844
0.0010440130135975778,0.10138030000962317,0.2016832099761814,0.2017302099848166,0.001062748022377491,0.10137867199955508,-0.579322,-0.237321,0.764706
0.0005244539934210479,0.10081686900230125,0.2011257809936069,0.2011688809725456,0.0005305869854055345,0.1008153089787811,-0.236094,-0.26191,0.975529
0.000398570962715894,0.10070235800230876,0.2010145329986699,0.20105688995681703,0.000404293998144567,0.10070037300465629,0.380676,-0.789818,2.033661
0.0010872799903154373,0.10134258703328669,0.2016623470117338,0.20170381403295323,0.0010930910357274115,0.10134103399468586,0.507583,-1.350995,3.396027
0.0003397279651835561,0.10065168398432434,0.20091288397088647,0.200954839005135,0.0003457730053924024,0.10065017797751352,0.655105,-1.295499,3.396027
0.0011647669598460197,0.10152753198053688,0.20180976699339226,0.20185099699301645,0.0011707060039043427,0.10152579296845943,0.802581,-1.239883,3.396027
0.0012584469513967633,0.10158968495670706,0.2018777429475449,0.20191984495613724,0.0012641679495573044,0.10158823494566604,0.991543,-1.293857,3.659214
0.001231417991220951,0.10163083800580353,0.20192348200362176,0.20196478202706203,0.0012374399811960757,0.1016285489895381,1.295676,-1.428259,4.186249
0.0008481820113956928,0.10114830697420985,0.20142377098090947,0.20146578998537734,0.0008537420071661472,0.10114677401725203,1.493118,-1.503012,4.656246
0.00038417603354901075,0.10072141001001,0.20097407000139356,0.20103058801032603,0.00040350499330088496,0.10072003898676485,2.01801,-1.327099,4.734615
0.0010270139900967479,0.10137038602260873,0.20167164999293163,0.2017129990272224,0.0010504010133445263,0.10136884602252394,3.041386,-0.906514,4.911789
0.0004763790057040751,0.10074629902374,0.20103426999412477,0.20107646298129112,0.00048179697478190064,0.10074490099214017,4.301518,0.831459,4.575146
0.0011465129791758955,0.10145451402058825,0.2017810929683037,0.20184509799582884,0.0011519049876369536,0.10145261097932234,8.090925,2.954306,5.27771
0.0011554500088095665,0.10220145899802446,0.20248933200491592,0.20253184298053384,0.0011608109925873578,0.10220007598400116,10.435244,4.620544,6.504318
0.0005414600018411875,0.10084318200824782,0.20112881902605295,0.20117083203513175,0.000547102012205869,0.10084164602449164,14.882866,8.696327,6.537199
0.00115458999061957,0.10143402096582577,0.20173338300082833,0.2017753699910827,0.0011600859579630196,0.10143242496997118,23.628273,15.235324,8.953697
0.0012263499666005373,0.10159925796324387,0.20196230994770303,0.20206729898927733,0.0012319099623709917,0.10159741499228403,33.511912,22.788028,10.406013
0.0005107990000396967,0.10076370200840756,0.2010274069616571,0.20106836000923067,0.0005166619666852057,0.10076226701494306,42.043402,29.65755,11.883896
0.001237056974787265,0.10159248596755788,0.2018793579773046,0.20192308694822714,0.001242878963239491,0.10159068298526108,46.988764,34.868265,12.353128
0.0008222230244427919,0.10109930904582143,0.20145771000534296,0.20149853901239112,0.0008278320310637355,0.10109783301595598,49.48083,37.872744,12.479294
0.0010130289592780173,0.101385545975063,0.20166373596293852,0.2017059699865058,0.0010184849961660802,0.10138371697394177,52.749168,40.73567,13.133663
0.0005934409564360976,0.10091143596218899,0.20123119797790423,0.20127168198814616,0.0005995449610054493,0.10090989200398326,56.377965,43.537075,14.080471
0.0011395399924367666,0.10146479500690475,0.20177237899042666,0.20181754900841042,0.0011457669897936285,0.10146321600768715,60.401311,47.684628,14.502621
0.0006681209779344499,0.10092815000098199,0.20121649000793695,0.2012585219927132,0.000673665024805814,0.10092643299140036,64.463748,51.468679,14.565742
0.0003787899622693658,0.10067004896700382,0.20089768996695057,0.2009390409803018,0.00038455298636108637,0.10066850896691903,67.418758,54.457744,14.499531
0.001189972972497344,0.10149090696359053,0.20180454495130107,0.20184484298806638,0.0011955819791182876,0.101489586988464,68.581686,55.733569,14.499531
0.0009576770244166255,0.10123977804323658,0.20157189504243433,0.20161255804123357,0.000963436032179743,0.10123819502769038,70.386114,58.143587,14.604422
0.0005490230396389961,0.10086238302756101,0.20116103702457622,0.20121685601770878,0.0005545370513573289,0.10086107201641425,73.984913,61.293316,14.701384
0.0005772470030933619,0.10088287200778723,0.20119897898985073,0.20123987400438637,0.0005830160225741565,0.10088143299799412,75.14881,62.577351,14.87842
0.00043678097426891327,0.10072216397384182,0.20098144799703732,0.20103014900814742,0.0004427590174600482,0.10072087100706995,78.253999,65.789838,14.885756
0.0009801820269785821,0.1013309580157511,0.20160491100978106,0.2016479080193676,0.0009857100085355341,0.10132917802548036,81.835328,70.182232,15.025566
0.0002206209464929998,0.10050925798714161,0.20077557198237628,0.20081652194494382,0.00022632797481492162,0.10050793597474694,84.589032,73.513786,14.903004
0.0007752700475975871,0.10118213703390211,0.20147801301209256,0.20151913299923763,0.000780792033765465,0.10118051804602146,86.266558,75.5785,14.404583
0.0005158320418559015,0.10090831504203379,0.20118000800721347,0.2012214040150866,0.0005232100374996662,0.10090359603054821,83.704688,72.470021,13.936419
0.0006178420153446496,0.10087226598989218,0.2011556610232219,0.20123283402062953,0.0006238960195332766,0.10087079199729487,77.137477,64.748077,13.351376
